EAN,SKU,Produkt,Variant,Storlek,Centra Antal,Centra COG (SEK),Centra Enhetskostnad,ES Antal,ES FIFO-värde (SEK),ES Snittkostnad,ES Källa,Antal Diff,Värde Diff (SEK),Värde Diff %,Möjlig Orsak
7340119384305,VA0211,"M Åhus Long Sleeve Active Tee","Oyster White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119384312,VA0211,"M Åhus Long Sleeve Active Tee","Oyster White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119384329,VA0211,"M Åhus Long Sleeve Active Tee","Oyster White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119384336,VA0211,"M Åhus Long Sleeve Active Tee","Oyster White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380284,VA0256,"M Öland T-Shirt","Hydro",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380291,VA0256,"M Öland T-Shirt","Hydro",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380307,VA0256,"M Öland T-Shirt","Hydro",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380314,VA0256,"M Öland T-Shirt","Hydro",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380321,VA0256,"M Öland T-Shirt","Hydro",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397213,VA0256,"M Öland T-Shirt","Iceland Green Rock",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397220,VA0256,"M Öland T-Shirt","Iceland Green Rock",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397237,VA0256,"M Öland T-Shirt","Iceland Green Rock",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397244,VA0256,"M Öland T-Shirt","Iceland Green Rock",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397251,VA0256,"M Öland T-Shirt","Iceland Green Rock",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395622,VA0256,"M Öland T-Shirt","Natural",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395639,VA0256,"M Öland T-Shirt","Natural",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395646,VA0256,"M Öland T-Shirt","Natural",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395653,VA0256,"M Öland T-Shirt","Natural",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395660,VA0256,"M Öland T-Shirt","Natural",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119385937,VA0269,"M Funäs Pile Vest","Carbon Black",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119385944,VA0269,"M Funäs Pile Vest","Carbon Black",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119385951,VA0269,"M Funäs Pile Vest","Carbon Black",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119385968,VA0269,"M Funäs Pile Vest","Carbon Black",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119385975,VA0269,"M Funäs Pile Vest","Carbon Black",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395516,VA0343,"M Håkanskär Liner Vest","Arctic Blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395523,VA0343,"M Håkanskär Liner Vest","Arctic Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395530,VA0343,"M Håkanskär Liner Vest","Arctic Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395547,VA0343,"M Håkanskär Liner Vest","Arctic Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395554,VA0343,"M Håkanskär Liner Vest","Arctic Blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379356,VA0232,"M Narvik Vest","Ink blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379363,VA0232,"M Narvik Vest","Ink blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379370,VA0232,"M Narvik Vest","Ink blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379387,VA0232,"M Narvik Vest","Ink blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379394,VA0232,"M Narvik Vest","Ink blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383315,VA0232,"M Narvik Vest","Oyster White",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383322,VA0232,"M Narvik Vest","Oyster White",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383339,VA0232,"M Narvik Vest","Oyster White",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383346,VA0232,"M Narvik Vest","Oyster White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383353,VA0232,"M Narvik Vest","Oyster White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379301,VA0232,"M Narvik Vest","True Orange",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379318,VA0232,"M Narvik Vest","True Orange",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379325,VA0232,"M Narvik Vest","True Orange",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379332,VA0232,"M Narvik Vest","True Orange",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379349,VA0232,"M Narvik Vest","True Orange",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362303,AW125-M,"M Vargön Fat Wool Vest","Balsam Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362310,AW125-M,"M Vargön Fat Wool Vest","Balsam Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362327,AW125-M,"M Vargön Fat Wool Vest","Balsam Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380031,AW625-M,"M Vargön Fat Wool Vest","Black Granite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000498,AW625-M,"M Vargön Fat Wool Vest","Dark Anthracite",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000504,AW625-M,"M Vargön Fat Wool Vest","Dark Anthracite",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000511,AW625-M,"M Vargön Fat Wool Vest","Dark Anthracite",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000528,AW625-M,"M Vargön Fat Wool Vest","Dark Anthracite",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7333560000535,AW625-M,"M Vargön Fat Wool Vest","Dark Anthracite",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391679,AW625-M,"M Vargön Fat Wool Vest","Drift Wood Beige",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391686,AW625-M,"M Vargön Fat Wool Vest","Drift Wood Beige",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391693,AW625-M,"M Vargön Fat Wool Vest","Drift Wood Beige",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391709,AW625-M,"M Vargön Fat Wool Vest","Drift Wood Beige",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119391716,AW625-M,"M Vargön Fat Wool Vest","Drift Wood Beige",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379974,AW625-M,"M Vargön Fat Wool Vest","Gold",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379981,AW625-M,"M Vargön Fat Wool Vest","Gold",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119379998,AW625-M,"M Vargön Fat Wool Vest","Gold",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380000,AW625-M,"M Vargön Fat Wool Vest","Gold",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380017,AW625-M,"M Vargön Fat Wool Vest","Gold",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361078,AW625-M,"M Vargön Fat Wool Vest","Granite Grey",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119394977,AW625-M,"M Vargön Fat Wool Vest","Medow Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119394984,AW625-M,"M Vargön Fat Wool Vest","Medow Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119394991,AW625-M,"M Vargön Fat Wool Vest","Medow Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395004,AW625-M,"M Vargön Fat Wool Vest","Medow Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119395011,AW625-M,"M Vargön Fat Wool Vest","Medow Green",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378304,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343654,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343661,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343678,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343685,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378311,AW125-M,"M Vargön Fat Wool Vest","Navy Blue",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119380024,AW625-M,"M Vargön Fat Wool Vest","Off White",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119354209,AW125-M,"M Vargön Fat Wool Vest","Retro Orange",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119354216,AW125-M,"M Vargön Fat Wool Vest","Retro Orange",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119354223,AW125-M,"M Vargön Fat Wool Vest","Retro Orange",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119354230,AW125-M,"M Vargön Fat Wool Vest","Retro Orange",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388143,AW625-M,"M Vargön Fat Wool Vest","Rust Orange",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388150,AW625-M,"M Vargön Fat Wool Vest","Rust Orange",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388167,AW625-M,"M Vargön Fat Wool Vest","Rust Orange",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388174,AW625-M,"M Vargön Fat Wool Vest","Rust Orange",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388181,AW625-M,"M Vargön Fat Wool Vest","Rust Orange",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119340639,SP12-U,"U Göteborg Rain Jacket","Chalk White",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119324240,SP12-U,"U Göteborg Rain Jacket","Forest Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119324257,SP12-U,"U Göteborg Rain Jacket","Forest Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119324264,SP12-U,"U Göteborg Rain Jacket","Forest Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119324271,SP12-U,"U Göteborg Rain Jacket","Forest Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119327029,SP12-U,"U Göteborg Rain Jacket","Sun Yellow",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119327036,SP12-U,"U Göteborg Rain Jacket","Sun Yellow",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119328644,SP12-U,"U Göteborg Rain Jacket","Sun Yellow",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343852,AW200-U,"U Sarek Long Down Hood Anorak","Blueberry Blue",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343869,AW200-U,"U Sarek Long Down Hood Anorak","Blueberry Blue",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119343876,AW200-U,"U Sarek Long Down Hood Anorak","Blueberry Blue",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370230,SPN90-U,"U Varberg Classic Towel Poncho","Sky Blue",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119360286,AW200-U,"U Sarek Long Down Hood Anorak","Chocolate and Silver Grey",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370223,SPN90-U,"U Varberg Classic Towel Poncho","Sky Blue",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119341971,AW200-U,"U Sarek Long Down Hood Anorak","Moss Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119341988,AW200-U,"U Sarek Long Down Hood Anorak","Moss Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342015,AW200-U,"U Sarek Long Down Hood Anorak","Moss Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342022,AW200-U,"U Sarek Long Down Hood Anorak","Moss Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397718,AW200-U,"U Sarek Long Down Hood Anorak","Rust Orange and Golden Oat",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397725,AW200-U,"U Sarek Long Down Hood Anorak","Rust Orange and Golden Oat",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397732,AW200-U,"U Sarek Long Down Hood Anorak","Rust Orange and Golden Oat",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397749,AW200-U,"U Sarek Long Down Hood Anorak","Rust Orange and Golden Oat",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119397756,AW200-U,"U Sarek Long Down Hood Anorak","Rust Orange and Golden Oat",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362440,AW404-U,"U Vinga 3-Layer Rain Coat","Black Night",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362150,AW404-U,"U Vinga 3-Layer Rain Coat","Black Night",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362167,AW404-U,"U Vinga 3-Layer Rain Coat","Black Night",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362174,AW404-U,"U Vinga 3-Layer Rain Coat","Black Night",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119362181,AW404-U,"U Vinga 3-Layer Rain Coat","Black Night",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119360309,AW201-W,"W Zip Sarek Down Hood Coat","Olive and Nature",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119360316,AW201-W,"W Zip Sarek Down Hood Coat","Olive and Nature",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119360323,AW201-W,"W Zip Sarek Down Hood Coat","Olive and Nature",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373354,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373361,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373378,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373385,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373392,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373408,AW201-W,"W Zip Sarek Down Hood Coat","Snow and Blue Ashses",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378762,AW3000-U,"U Helags Zip Sweater","Oat",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378779,AW3000-U,"U Helags Zip Sweater","Oat",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378786,AW3000-U,"U Helags Zip Sweater","Oat",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378793,AW3000-U,"U Helags Zip Sweater","Oat",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378809,AW3000-U,"U Helags Zip Sweater","Oat",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383537,AW3000-U,"U Helags Zip Sweater","Oat",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119378816,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119371794,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119371800,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119371817,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119371824,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383520,AW3000-U,"U Helags Zip Sweater","Off White with Winter Green",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
73401193780087,SP900-S,"Bathrobe flower power","Sand",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
73401193780094,SP900-S,"Bathrobe flower power","Sand",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393611,SP901-U,"U Torö Short Sleeve Towel Poncho","Drift Wood",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393628,SP901-U,"U Torö Short Sleeve Towel Poncho","Drift Wood",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370308,SP901-U,"U Torö Short Sleeve Towel Poncho","Navy Blue",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370315,SP901-U,"U Torö Short Sleeve Towel Poncho","Navy Blue",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393598,SP901-U,"U Torö Short Sleeve Towel Poncho","Sky Blue and Cloud",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393604,SP901-U,"U Torö Short Sleeve Towel Poncho","Sky Blue and Cloud",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388891,SPN90-U,"U Varberg Classic Towel Poncho","Blue Ashes",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119388907,SPN90-U,"U Varberg Classic Towel Poncho","Blue Ashes",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119389539,SPN90-U,"U Varberg Classic Towel Poncho","Burnt Orange Flower Power",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390627,SPN90-U,"U Varberg Classic Towel Poncho","Dk. Lavendel",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390634,SPN90-U,"U Varberg Classic Towel Poncho","Dk. Lavendel",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393635,SPN90-U,"U Varberg Classic Towel Poncho","Drift Wood Beige",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119393642,SPN90-U,"U Varberg Classic Towel Poncho","Drift Wood Beige",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390603,SPN90-U,"U Varberg Classic Towel Poncho","Drift Wood Flower Power",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390610,SPN90-U,"U Varberg Classic Towel Poncho","Drift Wood Flower Power",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370285,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370292,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",XXL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370247,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370254,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390641,SPN90-U,"U Varberg Classic Towel Poncho","Lagoon Blue",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390658,SPN90-U,"U Varberg Classic Towel Poncho","Lagoon Blue",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390665,SPN90-U,"U Varberg Classic Towel Poncho","Mango Gold",S/M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119390672,SPN90-U,"U Varberg Classic Towel Poncho","Mango Gold",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370261,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119370278,AW442-W,"W Norrland Waterproof Down Coat","Carbon Black",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119389515,SPN90-U,"U Varberg Classic Towel Poncho","Treasure Green",L/XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119389003,SP90-U-FLOWER,"U Varg Surfponcho Flower Power","Burnt Orange",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119356753,SP90-U-FLOWER,"U Varg Surfponcho Flower Power","Off White",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383032,SP107,"Varg Beach Bag","Navy Blue with Green",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119383049,SP107,"Varg Beach Bag","Navy Blue with Red",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119389010,SP800,"Varg Beach Towel","Driftwood Flower Power",One size,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355916,AW101-W,"W Blanktjärn Merino Wool Jersey","Blueberry Blue with Glacier",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119373576,AW101-W,"W Blanktjärn Merino Wool Jersey","Dark Emerald Green",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342787,AW100-W,"W Blanktjärn Merino Wool Pant","DARK AUBERGINE",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342794,AW100-W,"W Blanktjärn Merino Wool Pant","DARK AUBERGINE",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342800,AW100-W,"W Blanktjärn Merino Wool Pant","DARK AUBERGINE",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342817,AW100-W,"W Blanktjärn Merino Wool Pant","DARK AUBERGINE",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119342824,AW100-W,"W Blanktjärn Merino Wool Pant","DARK AUBERGINE",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361788,AW101-W,"W Blanktjärn Merino Wool Jersey","Taupe with lilac",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361795,AW101-W,"W Blanktjärn Merino Wool Jersey","Taupe with lilac",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361801,AW101-W,"W Blanktjärn Merino Wool Jersey","Taupe with lilac",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361818,AW101-W,"W Blanktjärn Merino Wool Jersey","Taupe with lilac",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119361825,AW101-W,"W Blanktjärn Merino Wool Jersey","Taupe with lilac",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355855,AW101-W,"W Blanktjärn Merino Wool Jersey","Winter Grey with Orange and Rose",XS,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355862,AW101-W,"W Blanktjärn Merino Wool Jersey","Winter Grey with Orange and Rose",S,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355879,AW101-W,"W Blanktjärn Merino Wool Jersey","Winter Grey with Orange and Rose",M,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355886,AW101-W,"W Blanktjärn Merino Wool Jersey","Winter Grey with Orange and Rose",L,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
7340119355893,AW101-W,"W Blanktjärn Merino Wool Jersey","Winter Grey with Orange and Rose",XL,0,0,0,0,0,0,unknown,0,0,0,"Saknar leveransdata i ES"
